11 SAO PAULO SP,551120502237,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502238,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502239,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120505479,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120505481,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120505492,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120505495,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120505494,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120501493,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502221,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502240,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120501492,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120505480,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120505493,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551139390421,201.48.10.3,0,30/10/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 OSASCO SP,551146373363,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551131329494,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551151991584,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070950,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070953,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070956,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070957,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070958,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070959,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070964,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070966,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070967,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070970,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070971,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551121070972,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO BERNARDO DO CAMPO SP,551146733788,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 DIADEMA SP,551140573314,201.48.56.86,1,31/03/2021,NGN 1 Circuito 8461492 Chave 1123751855
11 OSASCO SP,551146373320,187.32.41.246,2,31/03/2021,NGN 2 Circuito 8461511 Chave 1146373320
11 SAO PAULO SP,551152256845,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551131012700,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 GUARULHOS SP,551131995266,201.48.10.3,0,17/11/2020,NGN 0 Circuito 6865604 Chave 1152256714
